id,district,house_type,house_build_date,floor_number,entrances,heating,window_view,ceiling_high,apartment_renovation,total_area,living_area,kitchen_area,nearest_subway,subway_type,subway_time,price
259081273,САО,Панельный,1994,10,4,Центральное,На улицу,3.0,Без ремонта,37.9,23.0,5.3,Беломорская,on foot,6,11700000
258743564,НАО,Панельный,1994,6,4,Центральное,Во двор,3.0,Без ремонта,58.5,28.9,12.2,Коммунарка,transport,9,10700000
248984683,САО,Монолитный,1994,11,4,Центральное,Во двор,3.2,Без ремонта,55.0,33.5,8.4,Динамо,transport,5,28000000
247457841,САО,Монолитный,1994,20,4,Центральное,На улицу,3.0,Дизайнерский,55.0,33.5,8.4,Динамо,transport,5,30890000
260091761,СЗАО,Панельный,2020,13,3,Индивидуальный тепловой пункт,На улицу,3.3,Без ремонта,79.1,48.2,12.0,Октябрьское поле,transport,5,28300000
256633676,СЗАО,Панельный,2020,7,3,Индивидуальный тепловой пункт,На улицу,3.1,Без ремонта,78.8,48.0,12.0,Октябрьское поле,transport,9,26200000
260151821,САО,Кирпичный,1969,3,3,Центральное,Во двор,3.0,Косметический,41.3,26.9,5.4,Динамо,transport,4,14490000
256410526,САО,Монолитный,2015,2,4,Центральное,Во двор,3.1,Дизайнерский,80.7,42.1,14.4,Аэропорт,on foot,9,34400000
243636387,СЗАО,Панельный,2020,7,3,Индивидуальный тепловой пункт,На улицу и двор,3.0,Без ремонта,79.0,48.2,12.0,Щукинская,on foot,31,27500000
259604865,ЦАО,Монолитный,2020,9,4,Центральное,Во двор,3.0,Без ремонта,62.0,30.0,20.0,Международная,on foot,6,26699000
259739039,СЗАО,Панельный,2020,13,3,Индивидуальный тепловой пункт,На улицу и двор,3.0,Без ремонта,79.0,48.2,12.0,Октябрьское поле,transport,7,28300000
251211598,САО,Монолитно кирпичный,1994,4,4,Центральное,На улицу и двор,3.1,Дизайнерский,96.0,58.5,14.6,Белорусская,on foot,10,72000000
260482364,ЦАО,Монолитный,2020,41,4,Центральное,На улицу,3.0,Дизайнерский,77.3,47.1,11.8,Деловой центр,on foot,5,61000000
260168983,ЮЗАО,Панельный,2020,2,3,Центральное,Во двор,2.9,Евроремонт,46.2,13.4,17.2,Академическая,on foot,10,17500000
259810900,ЗАО,Панельный,1995,9,4,Центральное,На улицу,2.6,Косметический,51.0,30.3,8.3,Раменки,on foot,7,16528000
259692061,ЦАО,Монолитный,1994,6,4,Центральное,На улицу и двор,3.0,Без ремонта,77.0,46.9,11.7,Маяковская,on foot,6,36500000
250345366,САО,Монолитный,2019,3,4,Центральное,На улицу и двор,3.0,Без ремонта,83.0,50.6,12.6,Белорусская,on foot,10,33000000
259767420,ЗАО,Панельный,1995,8,4,Центральное,На улицу,2.6,Евроремонт,54.0,31.0,8.8,Раменки,on foot,7,16400000
258543031,ЦАО,Монолитный,1994,23,4,Центральное,На улицу,3.0,Без ремонта,82.9,30.6,29.0,Международная,transport,4,25500000
259608795,САО,Монолитный,2018,14,9,Индивидуальный тепловой пункт,Во двор,3.0,Без ремонта,80.0,50.0,15.0,Аэропорт,on foot,15,33000000
258931747,ЦАО,Кирпичный,1947,3,2,Центральное,На улицу и двор,3.0,Дизайнерский,121.0,73.8,18.4,Арбатская,on foot,13,59900000
257309918,САО,Монолитный,1996,10,7,Центральное,Во двор,2.64,Косметический,50.6,30.6,8.5,Беломорская,transport,3,11300000
259410481,ЮАО,Монолитный,2013,4,18,Центральное,На улицу и двор,3.0,Без ремонта,75.0,29.8,10.4,Царицыно,transport,15,12549600
250327363,ЦАО,Кирпичный,1912,2,4,Центральное,На улицу и двор,3.0,Косметический,57.3,31.1,11.0,Таганская,on foot,7,18500000
259801243,ЗАО,Монолитный,1994,14,4,Центральное,На улицу и двор,3.0,Дизайнерский,85.0,43.0,17.0,Раменки,on foot,12,41800000
243227780,ЦАО,Панельный,1994,2,4,Центральное,Во двор,2.6,Без ремонта,68.8,42.0,10.5,Красносельская,on foot,9,19899980
258579935,ЦАО,Монолитно кирпичный,1994,12,4,Центральное,На улицу и двор,3.25,Без ремонта,71.0,43.3,10.8,Деловой центр,on foot,10,44000000
257947514,ЦАО,Панельный,1994,4,4,Центральное,На улицу и двор,3.0,Без ремонта,87.0,53.0,13.2,Деловой центр,on foot,10,51000000
259746525,ЗАО,Кирпичный,1962,1,4,Центральное,На улицу и двор,2.65,Косметический,43.0,26.2,7.0,Молодежная,on foot,19,9700000
254779329,ЮЗАО,Панельный,2002,10,5,Центральное,Во двор,2.65,Косметический,51.5,30.8,9.8,Бульвар Дмитрия Донского,on foot,3,12900000
259561385,ВАО,Кирпичный,1975,7,3,Центральное,Во двор,2.54,Без ремонта,59.7,35.7,8.2,Преображенская площадь,transport,4,18300000
251252617,ВАО,Панельный,1975,8,4,Центральное,На улицу,2.5,Косметический,44.8,28.3,5.9,Первомайская,transport,5,8950000
257947860,ВАО,Кирпичный,1961,3,4,Центральное,На улицу и двор,2.64,Косметический,44.0,34.0,6.0,Перово,on foot,3,10700000
258914897,ЗАО,Панельный,1994,13,4,Центральное,На улицу и двор,2.8,Дизайнерский,87.0,59.0,10.0,Университет,on foot,13,45000000
260529101,ЮАО,Монолитный,2013,10,18,Центральное,На улицу и двор,3.0,Без ремонта,86.0,40.5,11.0,Царицыно,transport,15,13438500
260543495,ЮАО,Панельный,1996,19,1,Центральное,На улицу,2.6,Косметический,53.2,28.5,9.2,Красногвардейская,transport,2,14300000
260544031,ЮАО,Панельный,1996,19,1,Центральное,На улицу,2.6,Косметический,53.2,28.5,9.2,Красногвардейская,transport,2,14300000
258712991,ЗАО,Кирпичный,1960,2,4,Центральное,Во двор,3.0,Косметический,42.2,26.8,4.8,Минская,transport,3,14200000
257917107,САО,Блочный,1968,3,1,Центральное,Во двор,2.64,Косметический,45.0,28.5,5.8,Коптево,transport,4,12000000
254616503,ЗАО,Блочный,1976,4,1,Центральное,На улицу и двор,2.55,Косметический,50.7,28.3,11.2,Мичуринский проспект,transport,4,11300000
254376621,ЮВАО,Панельный,1979,9,4,Центральное,Во двор,2.5,Косметический,44.7,28.2,5.9,Марьино,on foot,19,9600000
256015875,СВАО,Панельный,1984,8,1,Центральное,На улицу,2.5,Косметический,49.8,27.9,10.9,Медведково,on foot,15,12500000
256508153,ЮВАО,Блочный,1969,3,5,Центральное,Во двор,2.64,Косметический,45.1,28.4,6.1,Нижегородская,transport,7,10000000
255304882,САО,Панельный,2013,4,3,Центральное,На улицу и двор,2.65,Косметический,56.9,29.2,9.3,Селигерская,transport,6,12300000
256227128,СВАО,Блочный,1963,6,1,Центральное,Во двор,2.64,Косметический,37.5,23.0,7.4,Фонвизинская,on foot,4,11000000
257832188,ВАО,Панельный,1985,13,4,Центральное,На улицу и двор,2.48,Косметический,50.5,29.4,10.1,Щелковская,transport,4,13000000
256364215,САО,Кирпичный,1967,1,4,Центральное,Во двор,2.55,Косметический,45.2,28.1,5.5,Дмитровская,on foot,5,11800000
260207013,ЮАО,Кирпичный,1958,4,8,Центральное,На улицу,3.0,Косметический,51.6,30.4,8.8,Автозаводская,on foot,6,14700000
252762734,ЮЗАО,Блочный,1973,1,1,Центральное,На улицу,2.64,Косметический,47.1,31.2,9.0,Новые Черемушки,on foot,19,11600000
255138988,ЮВАО,Панельный,1969,2,1,Центральное,Во двор,2.64,Косметический,46.6,31.0,8.8,Рязанский проспект,on foot,8,9800000
253828826,ЦАО,Монолитный,2009,4,5,Центральное,Во двор,3.0,Дизайнерский,61.1,37.3,9.3,Таганская,on foot,6,60500000
258215658,САО,Панельный,1971,4,10,Центральное,На улицу и двор,2.56,Косметический,43.0,27.4,6.0,Дегунино,on foot,6,10300000
257513471,ЗАО,Панельный,1981,12,1,Центральное,Во двор,2.64,Косметический,52.8,32.2,8.0,Багратионовская,transport,6,14000000
260210858,ВАО,Панельный,1966,2,4,Центральное,Во двор,2.64,Евроремонт,45.0,28.0,6.0,Перово,on foot,6,12200000
256256733,ЗАО,Панельный,1971,10,1,Центральное,На улицу,2.64,Без ремонта,38.6,23.4,6.2,Ломоносовский проспект,transport,3,11700000
254781657,ВАО,Панельный,2004,19,2,Центральное,На улицу и двор,2.55,Косметический,56.8,28.9,10.3,Новогиреево,transport,9,14200000
255944203,ЗАО,Монолитный,2019,3,4,Центральное,На улицу и двор,2.9,Дизайнерский,75.0,40.0,10.0,Багратионовская,on foot,13,31480000
259749625,ЗАО,Панельный,2017,2,4,Автономная котельная,На улицу,2.68,Косметический,70.2,37.4,10.5,Солнцево,transport,4,19100000
256182260,ЗАО,Блочный,1969,2,4,Центральное,Во двор,2.64,Косметический,44.4,28.0,6.0,Юго-Западная,on foot,11,12800000
