id,district,housing_type,house_type,house_build_date,floor_number,total_area,living_area,kitchen_area,nearest_subway,subway_type,subway_time,price
259984572,ЮАО,Новостройка,Монолитный,2023,8,107.58,77.5,7.6,Автозаводская,on foot,12,44711703
248607167,ЮВАО,Новостройка,Монолитно-кирпичный,2023,22,98.4,56.5,14.6,Авиамоторная,on foot,10,24265920
255487627,ЦАО,Новостройка,Монолитно-кирпичный,2022,22,119.26,57.0,26.3,Шелепиха,on foot,13,36135780
254311125,СЗАО,Новостройка,Панельный,2022,21,84.42,41.4,16.0,Пятницкое шоссе,transport,6,15498227
249891201,ЗАО,Новостройка,Монолитный,2022,12,92.8,40.7,26.3,Минская,transport,1,38576960
238355490,ЮЗАО,Новостройка,Монолитно-кирпичный,2017,22,220.0,113.6,49.8,Улица Новаторов,on foot,0,60550000
259956040,ЗАО,Новостройка,Монолитный,2022,30,95.71,71.7,5.6,Давыдково,on foot,0,33839042
258642631,СЗАО,Новостройка,Панельный,2024,3,100.7,46.0,26.7,Мневники,on foot,0,35325560
258957240,СЗАО,Новостройка,Панельный,2024,22,121.6,48.3,31.3,Мневники,on foot,0,48579200
258169752,ЮАО,Новостройка,Монолитный,2023,7,151.02,84.3,17.0,Автозаводская,on foot,16,69272396
257148422,НАО,Новостройка,Монолитно-кирпичный,2023,2,77.82,55.9,6.1,Рассказовка,transport,18,8789780
257148337,НАО,Новостройка,Монолитно-кирпичный,2023,2,76.21,52.5,8.1,Рассказовка,transport,17,8852486
257148424,НАО,Новостройка,Монолитно-кирпичный,2023,14,77.16,55.9,5.8,Рассказовка,transport,18,8961581
256440069,НАО,Новостройка,Монолитно-кирпичный,2022,2,76.1,53.3,7.1,Рассказовка,transport,18,9410529
259655539,НАО,Новостройка,Монолитно-кирпичный,2023,13,75.17,52.5,7.6,Рассказовка,transport,17,9438325
255516945,НАО,Новостройка,Монолитно-кирпичный,2022,11,75.8,53.6,6.6,Рассказовка,transport,18,9548952
247174762,НАО,Новостройка,Панельный,2021,1,73.81,47.9,7.2,Филатов Луг,transport,11,10713000
248531117,НАО,Новостройка,Монолитный,2022,2,74.0,50.7,6.4,Силикатная,transport,4,11278403
256186043,НАО,Новостройка,Монолитно-кирпичный,2023,3,64.6,41.3,10.1,Прокшино,on foot,10,11449528
256186039,НАО,Новостройка,Монолитно-кирпичный,2023,2,66.7,44.5,10.2,Прокшино,on foot,10,11343490
256186049,НАО,Новостройка,Монолитно-кирпичный,2023,4,64.4,33.2,14.6,Прокшино,on foot,10,11489905
257666292,НАО,Новостройка,Монолитный,2022,2,74.36,44.4,9.3,Румянцево,on foot,12,11960007
257671859,НАО,Новостройка,Монолитный,2022,2,66.03,41.7,8.1,Румянцево,on foot,12,12076055
258973502,НАО,Новостройка,Монолитно-кирпичный,2023,13,72.45,50.9,5.5,Силикатная,transport,6,12052945
257666246,НАО,Новостройка,Монолитный,2022,7,70.22,40.8,9.3,Румянцево,on foot,12,12381401
256183985,НАО,Новостройка,Монолитно-кирпичный,2023,2,72.9,46.8,5.7,Прокшино,on foot,12,12923779
259908197,НАО,Новостройка,Монолитный,2022,2,74.87,44.2,9.6,Румянцево,on foot,13,13067987
259908214,НАО,Новостройка,Панельный,2022,6,77.92,47.3,9.6,Румянцево,on foot,13,13343087
256183879,НАО,Новостройка,Монолитно-кирпичный,2023,4,74.1,46.8,5.5,Прокшино,on foot,12,13544989
256185075,НАО,Новостройка,Монолитно-кирпичный,2023,2,84.7,56.0,9.4,Прокшино,on foot,10,13937796
260214435,НАО,Новостройка,Панельный,2022,1,91.96,47.5,20.8,Филатов Луг,transport,12,14471377
259895327,СВАО,Новостройка,Монолитный,2020,13,91.5,47.2,10.2,Медведково,on foot,20,15205704
258661740,СЗАО,Новостройка,Панельный,2022,5,84.34,41.4,16.0,Пятницкое шоссе,transport,6,15303641
251837002,ЮВАО,Новостройка,Монолитный,2022,2,106.5,74.9,24.1,Некрасовка,on foot,18,15671489
256184038,НАО,Новостройка,Монолитно-кирпичный,2022,3,84.2,50.3,15.8,Прокшино,on foot,11,16294461
259895332,СВАО,Новостройка,Монолитный,2020,18,96.6,49.9,15.3,Медведково,on foot,20,16572272
257978671,НАО,Новостройка,Монолитно-кирпичный,2022,2,90.0,58.4,9.2,Прокшино,on foot,11,16920670
256184323,НАО,Новостройка,Монолитно-кирпичный,2022,3,87.2,54.9,9.2,Прокшино,on foot,11,17088506
247494597,ЮВАО,Новостройка,Монолитный,2022,12,106.5,74.6,7.9,Некрасовка,on foot,18,17385592
260302268,СВАО,Новостройка,Монолитный,2023,4,87.1,54.8,5.0,Бутырская,on foot,12,18857150
256219192,НАО,Новостройка,Монолитно-кирпичный,2023,2,108.3,43.6,7.6,Прокшино,on foot,11,19346442
256219181,НАО,Новостройка,Монолитно-кирпичный,2023,2,108.8,55.5,3.5,Прокшино,on foot,12,19451272
256219190,НАО,Новостройка,Монолитно-кирпичный,2023,2,110.3,56.9,24.9,Прокшино,on foot,11,19783877
254361440,НАО,Новостройка,Монолитный,2022,7,99.7,68.8,10.2,Румянцево,transport,5,20036709
247027562,НАО,Новостройка,Монолитный,2021,15,99.2,56.9,10.8,Румянцево,transport,6,20623680
259812236,ЮВАО,Новостройка,Монолитно-кирпичный,2023,14,90.5,48.0,9.8,Авиамоторная,on foot,9,20944550
260287221,ЮАО,Новостройка,Панельный,2021,4,79.8,52.0,20.0,Красногвардейская,on foot,8,20900000
254199302,ЗАО,Новостройка,Монолитный,2022,4,79.91,41.2,18.1,Аминьевское шоссе,on foot,0,20976375
256219182,НАО,Новостройка,Панельный,2023,2,116.3,63.2,3.5,Прокшино,on foot,12,21012748
260393099,ЗАО,Новостройка,Монолитный,2022,8,75.2,38.8,17.0,Аминьевское шоссе,on foot,0,21475014
254199187,ЗАО,Новостройка,Монолитный,2022,17,76.27,39.4,17.3,Аминьевское шоссе,on foot,0,22088859
254199427,ЗАО,Новостройка,Монолитный,2022,20,81.0,41.8,18.3,Аминьевское шоссе,on foot,0,22007700
255988726,ЗАО,Новостройка,Монолитный,2022,4,77.73,40.1,17.6,Аминьевское шоссе,on foot,0,22261872
256219191,НАО,Новостройка,Монолитно-кирпичный,2023,2,119.2,63.2,3.5,Прокшино,on foot,11,22668862
259907079,ЮВАО,Новостройка,Монолитно-кирпичный,2023,20,98.2,54.0,11.3,Авиамоторная,on foot,9,22773120
258917059,ЗАО,Новостройка,Монолитный,2022,1,93.6,59.7,10.0,Кунцевская,on foot,4,23400000
254273671,ЗАО,Новостройка,Монолитный,2022,14,86.69,44.7,19.6,Аминьевское шоссе,on foot,0,23574651
254199116,ЗАО,Новостройка,Монолитный,2022,7,77.13,39.8,17.4,Аминьевское шоссе,on foot,0,23594067
256219199,НАО,Новостройка,Монолитно-кирпичный,2023,2,124.8,42.6,6.3,Прокшино,on foot,10,23649916
253740187,ЮВАО,Новостройка,Монолитный,2021,12,93.7,63.0,6.9,Авиамоторная,on foot,7,23387520
203007552,ВАО,Новостройка,Панельный,2021,21,92.0,60.0,20.0,Улица Дмитриевского,on foot,3,24000000
242427695,НАО,Новостройка,Монолитный,2022,1,119.4,77.3,13.0,Бунинская аллея,transport,10,24435210
242427695,НАО,Новостройка,Панельный,2022,1,119.4,77.3,13.0,Бунинская аллея,transport,10,24435210
260380083,САО,Новостройка,Монолитный,2022,2,130.1,67.2,29.4,Верхние Лихоборы,on foot,2,24549870
258098295,ЮАО,Новостройка,Монолитно-кирпичный,2024,3,82.8,19.2,9.5,Кленовый бульвар,on foot,0,24746022
233327856,НАО,Новостройка,Монолитный,2022,1,122.9,77.3,13.0,Бунинская аллея,transport,10,24715190
256388041,СЗАО,Новостройка,Монолитный,2022,2,123.0,63.2,21.5,Спартак,on foot,18,24895200
259285822,ВАО,Новостройка,Панельный,2022,16,106.4,54.9,24.1,Преображенская площадь,transport,4,25579599
259895338,САО,Новостройка,Монолитный,2023,21,77.9,40.2,17.6,Беломорская,on foot,6,25605955
248605187,ЮВАО,Новостройка,Монолитно-кирпичный,2023,24,92.4,40.9,31.5,Авиамоторная,on foot,9,25809600
259285771,ВАО,Новостройка,Панельный,2022,2,106.4,54.9,24.1,Преображенская площадь,transport,4,25941384
259907100,САО,Новостройка,Панельный,2023,6,118.7,61.3,26.8,Коптево,on foot,9,26163854
254199046,ЗАО,Новостройка,Монолитный,2022,2,87.85,45.3,19.9,Аминьевское шоссе,on foot,0,25994815
260136642,ЮЗАО,Новостройка,Монолитный,2023,13,89.1,46.0,20.2,Воронцовская,on foot,0,26435970
253740203,ЮВАО,Новостройка,Монолитный,2021,2,107.5,62.7,21.0,Авиамоторная,on foot,9,26477250
258097984,ЮАО,Новостройка,Монолитно-кирпичный,2024,3,97.6,19.2,9.5,Кленовый бульвар,on foot,0,26842732
258098597,ЮАО,Новостройка,Монолитно-кирпичный,2024,17,96.4,19.2,9.5,Кленовый бульвар,on foot,0,27187499
258248182,ЮЗАО,Новостройка,Монолитный,2023,20,93.4,48.2,21.1,Калужская,on foot,8,27235440
257032596,СЗАО,Новостройка,Панельный,2022,24,97.4,52.0,21.0,Тушинская,on foot,20,27500000
260278887,ЮАО,Новостройка,Монолитный,2022,4,98.8,51.0,22.3,Технопарк,on foot,10,27347840
259285882,ВАО,Новостройка,Панельный,2022,13,106.4,54.9,24.1,Преображенская площадь,transport,5,27388424
258240898,ЮЗАО,Новостройка,Монолитный,2023,23,88.1,45.5,19.9,Калужская,on foot,8,27962940
260136651,ЮЗАО,Новостройка,Монолитный,2023,13,96.1,49.6,21.7,Воронцовская,on foot,0,28339890
253738293,ВАО,Новостройка,Монолитный,2020,10,117.2,69.1,18.8,Измайловская,on foot,20,28221760
251542758,ЗАО,Новостройка,Монолитный,2022,3,114.0,58.8,25.8,Давыдково,on foot,0,28500000
257996913,ЗАО,Новостройка,Монолитный,2022,28,98.34,62.7,8.2,Давыдково,on foot,0,28872068
253737580,СВАО,Новостройка,Монолитный,2023,24,116.8,65.1,17.1,Бутырская,on foot,12,28686080
256440494,СЗАО,Новостройка,Монолитный,2022,24,97.4,48.2,35.2,Тушинская,on foot,19,28862292
257854992,САО,Новостройка,Панельный,2021,47,90.0,46.5,20.4,Дмитровская,on foot,1,28700000
257583373,САО,Новостройка,Панельный,2017,1,169.2,87.3,38.3,Речной вокзал,on foot,16,29152400
258098074,ЮАО,Новостройка,Монолитно-кирпичный,2024,15,106.0,19.2,9.5,Кленовый бульвар,on foot,0,32164110
253738272,ВАО,Новостройка,Монолитный,2020,10,121.2,59.5,34.1,Измайловская,on foot,20,31972560
252502190,ЮЗАО,Новостройка,Панельный,2023,25,93.2,47.9,23.8,Крымская,on foot,18,32405640
258098129,ЮАО,Новостройка,Монолитно-кирпичный,2024,16,106.9,19.2,9.5,Кленовый бульвар,on foot,0,32490651
258097921,ЮАО,Новостройка,Монолитно-кирпичный,2024,3,112.1,19.2,9.5,Кленовый бульвар,on foot,0,32667397
257754911,ЮАО,Новостройка,Монолитный,2022,21,100.6,47.8,29.4,Тульская,on foot,16,32829353
250211707,СЗАО,Новостройка,Монолитный,2022,3,112.5,58.1,25.4,Трикотажная,on foot,14,32672565
258098209,ЮАО,Новостройка,Монолитно-кирпичный,2024,17,107.6,19.2,9.5,Кленовый бульвар,on foot,0,32757206
258098437,ЮАО,Новостройка,Монолитно-кирпичный,2024,13,111.0,19.2,9.5,Кленовый бульвар,on foot,0,32917938
260402952,ЮАО,Новостройка,Монолитный,2021,11,102.7,45.6,21.8,Технопарк,on foot,9,32864000
259894299,ЮАО,Новостройка,Панельный,2023,3,105.3,44.8,23.1,Технопарк,on foot,10,33191819
256259366,ЮАО,Новостройка,Панельный,2022,11,91.0,47.0,20.6,Коломенская,on foot,0,33100000
248606154,ЮВАО,Новостройка,Монолитно-кирпичный,2023,4,115.2,61.0,22.3,Лефортово,transport,5,33161520
255488926,ЮАО,Новостройка,Монолитный,2022,21,103.0,56.7,14.6,Тульская,on foot,16,33286430
258098676,ЮАО,Новостройка,Монолитно-кирпичный,2024,3,101.8,19.2,9.5,Кленовый бульвар,on foot,0,33475912
244690568,ЗАО,Новостройка,Монолитный,2022,24,121.5,72.8,10.0,Кунцевская,on foot,4,33412500
260214540,ЮВАО,Новостройка,Панельный,2021,16,116.14,59.9,26.3,Лефортово,on foot,2,33735301
260214518,ЮВАО,Новостройка,Панельный,2021,5,119.5,61.7,27.0,Лефортово,on foot,2,33903225
259943805,ЗАО,Новостройка,Монолитный,2022,23,122.71,80.4,13.3,Кунцевская,transport,5,33911447
258098381,ЮАО,Новостройка,Монолитно-кирпичный,2024,19,108.6,19.2,9.5,Кленовый бульвар,on foot,0,33717259
256824229,ЮВАО,Новостройка,Монолитно-кирпичный,2024,6,121.6,62.8,29.0,Андроновка,transport,5,33796496
251338451,ЮЗАО,Новостройка,Панельный,2021,10,129.81,61.6,25.5,Улица Новаторов,on foot,0,33790600
257583371,САО,Новостройка,Панельный,2017,1,197.7,102.0,44.7,Речной вокзал,on foot,16,34054400
259894301,ЮАО,Новостройка,Монолитно-кирпичный,2023,5,105.6,44.8,23.1,Технопарк,on foot,10,34449814
251338407,ЮЗАО,Новостройка,Панельный,2021,2,143.88,60.5,28.5,Улица Новаторов,on foot,0,34139560
251338427,ЮЗАО,Новостройка,Панельный,2021,6,135.49,55.2,26.6,Улица Новаторов,on foot,0,34047990
251338414,ЮЗАО,Новостройка,Панельный,2021,3,140.48,58.8,27.8,Улица Новаторов,on foot,0,34036160
251338432,ЮЗАО,Новостройка,Панельный,2021,8,132.74,63.7,26.3,Улица Новаторов,on foot,0,34021440
259899400,СЗАО,Новостройка,Панельный,2021,26,93.0,48.0,21.0,Октябрьское поле,transport,5,34000000
260278790,ЮАО,Новостройка,Монолитный,2022,2,91.1,47.0,20.6,Технопарк,on foot,10,34399360
251338417,ЮЗАО,Новостройка,Панельный,2021,4,138.91,57.6,27.4,Улица Новаторов,on foot,0,34350770
260214498,ЮВАО,Новостройка,Панельный,2021,3,121.55,62.7,27.5,Лефортово,on foot,2,34358295
257280835,ЮАО,Новостройка,Монолитный,2022,23,106.2,48.8,19.7,Тульская,on foot,16,34921525
243144829,ЦАО,Новостройка,Монолитно-кирпичный,2022,6,114.28,55.8,26.7,Шелепиха,on foot,13,34741120
259906486,ЮЗАО,Новостройка,Панельный,2023,34,95.4,46.7,27.0,Крымская,on foot,18,34992720
260318884,ЮВАО,Новостройка,Панельный,2021,18,120.69,62.3,27.3,Лефортово,on foot,2,35245342
259956043,ЗАО,Новостройка,Монолитный,2022,30,129.76,82.6,15.7,Давыдково,on foot,0,35112443
260214522,ЮВАО,Новостройка,Панельный,2021,7,123.12,63.5,27.8,Лефортово,on foot,2,35058296
260214514,ЮВАО,Новостройка,Панельный,2021,4,123.64,63.8,28.0,Лефортово,on foot,2,35013487
258098595,ЮАО,Новостройка,Монолитно-кирпичный,2024,15,110.4,19.2,9.5,Кленовый бульвар,on foot,0,35480131
259126576,ЮВАО,Новостройка,Монолитно-кирпичный,2023,14,107.4,41.7,39.1,Авиамоторная,transport,6,35450520
255107309,ЗАО,Новостройка,Монолитный,2023,3,90.45,38.9,26.3,Минская,transport,2,35619210
257996882,ЗАО,Новостройка,Монолитный,2022,27,127.47,91.0,6.4,Рабочий поселок,transport,3,35476873
259943840,ЗАО,Новостройка,Монолитный,2022,22,131.65,71.0,23.9,Рабочий поселок,transport,3,35557754
248605962,ЮВАО,Новостройка,Монолитно-кирпичный,2023,2,113.4,55.1,26.8,Лефортово,transport,5,35626260
257996809,ЗАО,Новостройка,Монолитный,2022,25,131.81,71.5,19.3,Кунцевская,transport,5,36003355
243145971,ЦАО,Новостройка,Монолитно-кирпичный,2024,13,117.95,59.6,24.8,Шелепиха,on foot,5,35738850
251338455,ЮЗАО,Новостройка,Панельный,2021,10,137.9,62.7,27.9,Улица Новаторов,on foot,0,35894000
251338430,ЮЗАО,Новостройка,Панельный,2021,7,141.35,66.1,29.7,Улица Новаторов,on foot,0,35942900
259037107,ЮВАО,Новостройка,Панельный,2023,14,120.2,46.8,42.6,Лефортово,transport,5,35921720
254962807,ЮАО,Новостройка,Панельный,2023,2,109.4,55.3,31.8,ЗИЛ,on foot,15,35828500
258031683,ЮАО,Новостройка,Монолитный,2021,16,100.9,60.8,14.0,Технопарк,on foot,10,36253370
249891025,ЗАО,Новостройка,Монолитный,2022,3,92.3,39.7,26.5,Минская,transport,1,36200060
258031705,ЮАО,Новостройка,Монолитный,2021,18,101.9,52.6,23.0,Технопарк,on foot,11,36235640
254984087,ЗАО,Новостройка,Монолитный,2023,4,91.42,38.9,26.3,Минская,transport,2,36312024
254960965,ЮАО,Новостройка,Панельный,2023,4,102.0,60.8,18.4,ЗИЛ,on foot,15,38846700
259943809,ЗАО,Новостройка,Монолитный,2022,28,125.18,82.2,13.6,Кунцевская,transport,5,38685810
250399055,ЗАО,Новостройка,Монолитный,2023,4,121.5,54.8,32.2,Аминьевское шоссе,on foot,0,38651205
259522578,СЗАО,Новостройка,Панельный,2024,9,100.7,46.0,26.7,Мневники,on foot,0,39283070
257375919,ЗАО,Новостройка,Монолитный,2025,4,133.7,70.4,24.2,Мичуринский проспект,on foot,18,39220144
258098570,ЮАО,Новостройка,Монолитно-кирпичный,2024,8,122.7,19.2,9.5,Кленовый бульвар,on foot,0,39275043
258478038,ЗАО,Новостройка,Монолитный,2025,14,119.8,50.7,37.5,Мичуринский проспект,on foot,18,39123136
259898703,ЗАО,Новостройка,Монолитно-кирпичный,2021,26,107.3,55.4,24.3,Аминьевское шоссе,on foot,0,39558632
260402948,ЮАО,Новостройка,Монолитный,2021,13,108.0,46.0,26.1,Технопарк,on foot,9,39808800
259943856,ЗАО,Новостройка,Монолитный,2022,28,134.17,72.6,24.3,Рабочий поселок,transport,3,40134989
260030029,ЗАО,Новостройка,Монолитный,2022,8,95.7,37.9,28.6,Минская,on foot,9,40146150
244751090,СЗАО,Новостройка,Панельный,2023,10,80.7,59.2,5.3,Шелепиха,on foot,7,40060015
258642586,СЗАО,Новостройка,Панельный,2024,17,100.4,45.4,27.2,Мневники,on foot,0,40390920
258359473,ЮАО,Новостройка,Монолитно-кирпичный,2024,11,126.5,19.2,9.5,Кленовый бульвар,on foot,0,40681135
260115789,ЗАО,Новостройка,Монолитный,2021,21,130.23,65.8,19.3,Рабочий поселок,on foot,20,40973224
251338475,ЮЗАО,Новостройка,Панельный,2021,16,136.5,73.9,15.6,Улица Новаторов,on foot,0,40950000
259895821,ЗАО,Новостройка,Монолитно-кирпичный,2021,30,107.35,55.4,24.3,Аминьевское шоссе,on foot,0,40680872
259895511,ЮАО,Новостройка,Панельный,2023,13,122.9,55.1,27.6,ЗИЛ,on foot,15,41324581
258031696,ЮАО,Новостройка,Монолитный,2021,11,96.1,49.6,21.7,Технопарк,on foot,8,41130800
258644648,СЗАО,Новостройка,Панельный,2024,13,96.3,45.8,25.1,Мневники,on foot,0,41312700
260278906,ЮАО,Новостройка,Монолитный,2022,12,100.1,51.7,22.6,Технопарк,on foot,10,41171130
258097909,ЮАО,Новостройка,Монолитно-кирпичный,2024,12,128.4,19.2,9.5,Кленовый бульвар,on foot,0,41356356
259522577,СЗАО,Новостройка,Панельный,2024,8,104.2,45.5,26.7,Мневники,on foot,0,41065220
243145744,ЦАО,Новостройка,Монолитно-кирпичный,2024,32,120.86,58.8,25.6,Шелепиха,on foot,5,41213260
258642537,СЗАО,Новостройка,Панельный,2024,10,104.2,45.5,26.7,Мневники,on foot,0,41273620
258478085,ЗАО,Новостройка,Панельный,2025,13,137.0,72.4,25.1,Мичуринский проспект,on foot,18,41573880
251338462,ЮЗАО,Новостройка,Панельный,2021,11,156.52,95.9,15.8,Улица Новаторов,on foot,0,41830840
259895507,ЮАО,Новостройка,Монолитно-кирпичный,2023,14,121.7,55.0,27.6,ЗИЛ,on foot,15,41525501
251338462,ЮЗАО,Новостройка,Панельный,2021,11,156.52,95.9,15.8,Улица Новаторов,on foot,0,41830840
259895507,ЮАО,Новостройка,Монолитно-кирпичный,2023,14,121.7,55.0,27.6,ЗИЛ,on foot,15,41525501
258644658,СЗАО,Новостройка,Панельный,2024,20,96.0,45.7,25.0,Мневники,on foot,0,41971200
259149595,СЗАО,Новостройка,Панельный,2024,21,107.3,43.1,37.1,Мневники,on foot,0,42254740
258031691,ЮАО,Новостройка,Монолитный,2021,16,108.7,53.7,25.8,Технопарк,on foot,11,42121250
259840234,ЮАО,Новостройка,Монолитно-кирпичный,2024,13,130.3,19.2,9.5,Кленовый бульвар,on foot,0,42033477
259420148,ЗАО,Новостройка,Монолитный,2023,3,97.57,38.5,29.7,Минская,transport,2,41945343
258075166,ЮАО,Новостройка,Монолитно-кирпичный,2022,14,117.1,71.5,11.9,Технопарк,on foot,13,42176780
246609537,ЮЗАО,Новостройка,Панельный,2023,38,123.6,58.5,37.0,Крымская,on foot,18,42024000
245731093,СЗАО,Новостройка,Монолитный,2023,20,79.9,59.0,5.3,Шелепиха,on foot,7,42075727
259943749,ЗАО,Новостройка,Монолитный,2022,30,116.61,69.3,8.7,Давыдково,on foot,0,42404901
257997380,ЮАО,Новостройка,Монолитный,2023,3,99.61,64.6,13.4,Автозаводская,transport,6,42476991
258098011,ЮАО,Новостройка,Монолитно-кирпичный,2024,14,131.5,19.2,9.5,Кленовый бульвар,on foot,0,42486335
251893496,ЗАО,Новостройка,Монолитный,2023,1,107.24,43.0,28.6,Минская,on foot,20,42595728
256824154,ЮВАО,Новостройка,Монолитно-кирпичный,2024,3,132.5,64.0,20.7,Андроновка,transport,5,42920250
258098059,ЮАО,Новостройка,Монолитно-кирпичный,2024,15,133.0,19.2,9.5,Кленовый бульвар,on foot,0,43037470
258098183,ЮАО,Новостройка,Монолитно-кирпичный,2024,17,134.3,19.2,9.5,Кленовый бульвар,on foot,0,43592437
258534578,ЮЗАО,Новостройка,Монолитный,2023,33,125.8,64.3,16.6,Калужская,on foot,11,43901998
239804022,ЗАО,Новостройка,Панельный,2021,3,92.84,47.9,19.8,Минская,transport,4,44000000
260266128,ЮВАО,Новостройка,Монолитно-кирпичный,2024,8,131.6,63.6,20.7,Андроновка,transport,5,44063360
258626269,ЮАО,Новостройка,Панельный,2023,2,122.0,69.5,20.2,ЗИЛ,on foot,16,44432400
260387140,ЗАО,Новостройка,Панельный,2022,3,101.1,48.0,37.6,Филевский парк,transport,4,44200000
258031638,ЮАО,Новостройка,Монолитный,2021,4,107.7,55.6,24.4,Технопарк,on foot,11,44512410
258098462,ЮАО,Новостройка,Монолитно-кирпичный,2024,15,128.6,19.2,9.5,Кленовый бульвар,on foot,0,44555399
258098262,ЮАО,Новостройка,Монолитно-кирпичный,2024,18,135.4,19.2,9.5,Кленовый бульвар,on foot,0,44694186
258626271,ЮАО,Новостройка,Панельный,2023,4,121.1,69.4,19.8,ЗИЛ,on foot,16,45751580
258098346,ЮАО,Новостройка,Монолитно-кирпичный,2024,19,138.2,19.2,9.5,Кленовый бульвар,on foot,0,45687538
252046737,ЗАО,Новостройка,Монолитный,2022,13,94.4,40.8,25.0,Минская,transport,1,45472480
254984095,ЗАО,Новостройка,Монолитный,2023,5,95.67,38.5,28.9,Минская,on foot,20,45825930
244751101,СЗАО,Новостройка,Монолитный,2023,7,91.2,62.0,6.2,Шелепиха,on foot,7,45892844
252955917,ЗАО,Новостройка,Монолитный,2023,3,91.61,42.6,23.1,Минская,on foot,20,46015703
244751125,СЗАО,Новостройка,Монолитный,2023,4,92.8,63.5,6.2,Шелепиха,on foot,7,46074676
244563141,ЮЗАО,Новостройка,Монолитный,2023,28,139.1,80.9,17.9,Калужская,on foot,11,45923865
259895483,ЮАО,Новостройка,Монолитно-кирпичный,2023,24,123.4,58.3,22.4,Технопарк,on foot,18,46015832
257997361,ЮАО,Новостройка,Монолитный,2023,9,102.78,67.8,13.4,Автозаводская,transport,6,46334298
253268834,ЗАО,Новостройка,Монолитный,2023,5,98.5,62.0,6.0,Минская,on foot,13,46354100
230695275,СЗАО,Новостройка,Панельный,2011,8,167.01,86.2,37.8,Октябрьское поле,transport,1,46695940
259895526,ЮАО,Новостройка,Монолитно-кирпичный,2023,24,119.5,55.2,27.7,ЗИЛ,on foot,15,46402601
260277562,ЮАО,Новостройка,Панельный,2022,10,110.0,65.0,15.0,Автозаводская,on foot,18,46500000
257569246,ЗАО,Новостройка,Панельный,2020,5,136.0,70.2,30.8,Раменки,on foot,10,47000000
259984618,ЮАО,Новостройка,Монолитный,2023,7,136.77,78.5,11.4,Автозаводская,transport,6,47646026
257773811,ЮАО,Новостройка,Панельный,2023,32,124.8,64.4,28.2,Серпуховская,on foot,17,50482723
244751162,СЗАО,Новостройка,Монолитный,2023,22,107.7,76.0,10.2,Шелепиха,on foot,7,47828980
259895478,ЮАО,Новостройка,Монолитно-кирпичный,2023,25,126.9,53.2,28.3,Технопарк,on foot,18,48080337
255730915,ЗАО,Новостройка,Монолитный,2023,2,119.3,67.2,13.1,Фили,on foot,5,48543170
253904314,ЗАО,Новостройка,Монолитный,2020,20,121.9,70.0,18.6,Фили,on foot,7,48577150
259892873,СВАО,Новостройка,Монолитно-кирпичный,2023,17,111.0,60.0,14.8,Алексеевская,on foot,8,48714380
242737557,САО,Новостройка,Монолитный,2021,7,115.43,63.4,11.0,Планерная,on foot,19,49500000
247808113,САО,Новостройка,Монолитный,2023,1,127.18,65.6,28.8,Беломорская,on foot,20,50000000
251851293,ЦАО,Новостройка,Панельный,2021,2,133.5,68.9,30.2,Павелецкая,on foot,5,49762125
242737582,САО,Новостройка,Монолитный,2021,8,115.43,63.4,11.0,Беломорская,on foot,20,50000000
259677688,ЗАО,Новостройка,Монолитный,2022,13,97.0,60.2,5.5,Минская,on foot,9,49993800
255782896,СВАО,Новостройка,Панельный,2021,12,115.0,42.0,15.0,Савеловская,transport,3,50000000
255782896,СВАО,Новостройка,Панельный,2021,12,115.0,42.0,15.0,Савеловская,transport,3,50000000
255937062,ЗАО,Новостройка,Монолитный,2023,4,97.57,38.5,29.7,Минская,transport,2,50277821
253653558,ЮАО,Новостройка,Монолитный,2023,29,133.1,68.7,30.1,Серпуховская,transport,5,53634774
259892954,СВАО,Новостройка,Панельный,2023,16,118.5,60.5,18.3,Алексеевская,on foot,8,51664720
255886538,СВАО,Новостройка,Панельный,2023,22,114.94,59.3,26.0,Телецентр,on foot,12,51700000
259892876,СВАО,Новостройка,Монолитно-кирпичный,2023,17,116.3,64.5,14.3,Алексеевская,on foot,8,52253590
260433977,ЗАО,Новостройка,Панельный,2022,17,122.9,73.1,18.9,Раменки,on foot,10,55801024
254961347,ЮАО,Новостройка,Панельный,2022,25,112.91,74.2,7.4,ЗИЛ,on foot,9,54196800
242737563,САО,Новостройка,Монолитный,2021,11,123.11,70.4,12.3,Планерная,on foot,19,54800000
227034087,САО,Новостройка,Монолитный,2021,12,123.11,70.3,12.3,Беломорская,on foot,20,55300000
254961523,ЮАО,Новостройка,Панельный,2022,24,126.91,72.6,21.0,ЗИЛ,on foot,9,55523125
247917894,ЮАО,Новостройка,Монолитный,2023,44,125.2,64.6,28.3,Серпуховская,on foot,16,57275244
253129969,САО,Новостройка,Монолитный,2023,3,138.34,71.4,31.3,Беломорская,on foot,20,56000000
258429745,СВАО,Новостройка,Панельный,2022,33,135.22,69.8,30.6,Алексеевская,on foot,11,56792400
258642787,СЗАО,Новостройка,Панельный,2024,2,148.2,51.8,46.9,Мневники,on foot,0,57279300
247917922,ЮАО,Новостройка,Монолитный,2023,27,137.4,70.9,31.1,Серпуховская,on foot,16,59215278
255173259,ЮАО,Новостройка,Панельный,2019,2,137.4,60.4,33.4,Тульская,on foot,17,59178180
255017182,ЮАО,Новостройка,Панельный,2023,7,130.8,78.8,29.6,Тульская,on foot,17,59200080
